FID,district,community,facility,fac_name,type,ownership,functional,lat,long,source,source_geo,dhis2_id,geo_date,comments,x,y
921,Kono,Semendu,Semendu MCHP,Semendu,MCHP,Government,Functional,8.6999968,-10.6195592,DPPI,GPS,No Data,2023,no lat/long,-10.6195591998971,8.69999680001234
922,Kono,Kamindu,Kamindu MCHP,Kamindu,MCHP,Government,Functional,8.6907984,-10.6809762,DPPI,GPS,No Data,2023,no lat/long,-10.6809762001914,8.69079840012614
923,Kono,Mashingbi Road Koidu Town,Hussein Mackie Memorial Hospital,Hussein Mackie Memorial,HOSPITAL,Private,Functional,0,0,DPPI, ,No Data,0,no lat/long
924,Kono,Fensedu,Fensedu MCHP,Fensedu,MCHP,Government,Functional,8.8509169,-11.0958222,DPPI,GPS,No Data,2023,no lat/long,-11.0958221996348,8.85091689969522
925,Kono,Seidu,Seidu MCHP,Seidu,MCHP,Government,Functional,8.8907135,-11.0537767,DPPI,GPS,No Data,2023,no lat/long,-11.0537766996349,8.89071350012796
926,Kono,Yengema,Yengema Sandor CHP,Yengema Sandor,CHP,Government,Functional,0,0,DPPI, ,No Data,0,no lat/long
927,Koinadugu,Alkalia,Alkalia CHC,Alkalia,CHC,Government,Functional,9.147955,-11.388237,DPPI,GPS,gZpSPgbuBVd,2016, ,-11.3882370003373,9.14795499992334
928,Koinadugu,Badala,Badala MCHP,Badala,MCHP,Government,Functional,9.318618,-11.54044,DPPI,GPS,OYB4r8Ess1c,2016, ,-11.540440000006,9.31861800012064
929,Koinadugu,Bafodia,Bafodia CHC,Bafodia,CHC,Government,Functional,9.684049,-11.73178,DPPI,GPS,V5pqLY1TQC3,2016, ,-11.7317800004466,9.68404899966163
930,Koinadugu,Dalakuru,Dalakuru CHP,Dalakuru,CHP,Government,Functional,9.193331,-11.5305,DPPI,GPS,XrpU4P1zPZ7,2016, ,-11.5305000002747,9.1933309997259
931,Koinadugu,Fadugu,Fadugu CHC,Fadugu,CHC,Government,Functional,9.3902,-11.76507,DPPI,GPS,Q1fvYnINAZN,2016, ,-11.7650699995808,9.39019999973027
932,Koinadugu,Fankoya,Fankoya CHP,Fankoya,CHP,Government,Functional,8.962503,-11.27892,DPPI,GPS,IBycyE3vUcT,2016, ,-11.278919999858,8.96250300031329
933,Koinadugu,Foria,Foria CHP,Foria,CHP,Government,Functional,9.251563,-11.45576,DPPI,GPS,N3HM5AJwM6J,2016, ,-11.4557599998241,9.2515629997327
934,Koinadugu,Heremakono,Heremakono CHP,Heremakono,CHP,Government,Functional,9.500485,-11.5979,DPPI,GPS,MvFzcSiAhfR,2016, ,-11.5979000003846,9.50048499988287
935,Koinadugu,Kabala Town,Kabala Government Hospital,Kabala Government,HOSPITAL,Government,Functional,9.587082,-11.547436,DPPI,GPS,No Data,2021, ,-11.5474359997716,9.58708200033408
936,Koinadugu,Kabala Town,Mch Static CHC,Mch Static,CHC,Government,Functional,9.58803,-11.54813,DPPI,GPS,LYh2LaEwSg5,2016, ,-11.5481300002992,9.58802999998454
937,Koinadugu,Kabala Town,Wara Wara Faith Clinic,Wara Wara Faith,CLINIC,Private,Functional,9.5842,-11.5568,DPPI,GPS,Ycz0uPpB9O0,2021, ,-11.55679999992,9.5841999996303
938,Koinadugu,Kadanso,Kadanso CHP,Kadanso,CHP,Government,Functional,9.5955,-11.76227,DPPI,GPS,XmeX44GG6XM,2016, ,-11.7622699999605,9.59550000002503
939,Koinadugu,Kakoya,Kakoya MCHP,Kakoya,MCHP,Government,Functional,9.696868,-11.66642,DPPI,GPS,fDLJQxrQ304,2016, ,-11.666419999983,9.69686799995827
940,Koinadugu,Kania,Kania CHP,Kania,CHP,Government,Functional,9.210883,-11.60935,SARA,GPS,wIas0zNRoGn,2017, ,-11.6093499996027,9.21088299975071
941,Koinadugu,Kasanikoro,Kasanikoro CHC,Kasanikoro,CHC,Government,Functional,9.576455,-11.88099,DPPI,GPS,TOcmKrZhViS,2016, ,-11.8809899996887,9.57645500039797
942,Koinadugu,Kondembaia,Kondembaia CHC,Kondembaia,CHC,Government,Functional,9.3819,-11.5661,WHO,GPS,McENPG5H7R9,2019, ,-11.5660999998151,9.38190000008501
943,Koinadugu,Lengekoro,Lengekoro CHP,Lengekoro,CHP,Government,Functional,9.466154,-11.67607,DPPI,GPS,wM2JMYqCQoh,2016, ,-11.6760699998306,9.46615400040685
944,Koinadugu,Madina Gbonkorbor,Madina Gbonkorbor CHC,Madina Gbonkorbor,CHC,Government,Functional,9.521931,-11.87194,DPPI,GPS,Z9NwRcR0zQd,2016, ,-11.8719399996313,9.52193099961596
945,Koinadugu,Mamudiakoro,Mamudiakoro MCHP,Mamudiakoro,MCHP,Government,Functional,9.635077,-11.52489,SARA,GPS,qTZCJjlWnev,2017, ,-11.5248899996737,9.63507700040327
946,Koinadugu,Safinia,Safinia MCHP,Safinia,MCHP,Government,Functional,8.896749,-11.27751,DPPI,GPS,zTXZEksLKwS,2021, ,-11.2775099995868,8.89674899966667
947,Koinadugu,Sakuta,Sakuta CHP,Sakuta,CHP,Government,Functional,9.66136,-11.6918,DPPI,GPS,hYMt5yjuVho,2021, ,-11.6918000003697,9.66136000016394
948,Koinadugu,Samamaia,Samamaia CHP,Samamaia,CHP,Government,Functional,9.639807,-11.64692,DPPI,GPS,k0kuGn97H5l,2016, ,-11.6469200000579,9.63980699999308
949,Koinadugu,Senkadugu,Senekadugu CHP,Senekadugu,CHP,Government,Functional,9.624633,-11.552856,WHO,GPS,Pvw13ofBcZg,2019, ,-11.5528559997046,9.62463299991305
950,Koinadugu,Thellia,Thellia CHC,Thellia,CHC,Government,Functional,9.9587,-11.8076,WHO,GPS,EIKQ9PkJy81,2019, ,-11.8076000003397,9.95870000010495
951,Koinadugu,Yara,Yara CHP,Yara,CHP,Government,Functional,9.269664,-11.5812,DPPI,GPS,xtHRzrJ4A6B,2016, ,-11.5812000000799,9.26966399989374
952,Koinadugu,Yataya,Yataya CHC,Yataya,CHP,Government,Functional,9.5779,-11.59356,DPPI,GPS,ziw8Orf4BwN,2016, ,-11.593559999894,9.57789999958538
953,Koinadugu,Diang Sokurala,Diang Sokurala MCHP,Diang Sokurala,MCHP,Government,Functional,9.36041,-11.511978,DPPI,GPS,GBLOKwkfPHO,2021, ,-11.511977999585,9.36041000012148
954,Koinadugu,Mandia,Mandia CHP,Mandia,CHP,Government,Functional,9.977068,-11.85177,DPPI,GPS,nMmzHcVgfFD,2021, ,-11.8517700002852,9.97706799998826
955,Koinadugu,Solia,Solia MCHP,Solia,MCHP,Government,Functional,9.258993,-11.407732,DPPI,GPS,CsJpXLeYHZW,2021, ,-11.4077320000317,9.25899299972718
956,Koinadugu,Yiben,Yiben MCHP,Yiben,MCHP,Government,Functional,9.322896,-11.696884,DPPI,Village Center,sQ6tI670fpn,2021, ,-11.6968840000965,9.32289599955078
957,Koinadugu,Krutor,Krutor CHP,Krutor,CHP,Government,Functional,9.095413,-11.2246,SARA,GPS,SMidDuxmDSq,2017, ,-11.2246000003897,9.09541299971022
958,Koinadugu,Mangae,Mangae MCHP,Mangae,MCHP,Government,Functional,8.752974,-11.39415,DPPI,GPS,RAA9U2styxu,2021, ,-11.3941499996228,8.75297400015006
959,Koinadugu,Sumbaria,Sumbaria CHP,Sumbaria,CHP,Government,Functional,8.828702,-11.337214,FMFL,GPS,GrTTC1Aoq7Y,2015, ,-11.3372140000261,8.82870200029714
960,Koinadugu,Worombaia,Worombaia MCHP,Worombaia,MCHP,Government,Functional,8.979896,-11.40851,DPPI,GPS,No Data,2021, ,-11.4085099999365,8.97989600020031
961,Koinadugu,Yiffin,Yiffin CHC,Yiffin,CHC,Government,Functional,9.123098,-11.2696,DPPI,GPS,KBBDp91NEXm,2016, ,-11.26959999994,9.12309800027253
962,Koinadugu,Kambalia Town,Kambalia CHP,Kambalia,CHP,Government,Functional,9.825624,-11.843754,DPPI,Village Center,No Data,2021, ,-11.8437540002469,9.82562400024744
963,Koinadugu,Kaokobodie,Kaokobodie/Kapakie MCHP,Kaokobodie/Kapakie,MCHP,Government,Non-Functional,9.711201,-11.821563,DPPI,Village Center,No Data,2021, ,-11.8215630003322,9.71120099992623
964,Koinadugu,Waia,Waia MCHP,Waia,MCHP,Government,Non-Functional,9.132173,-11.690751,DPPI,GPS,No Data,2021, ,-11.6907509996589,9.13217299968426
965,Koinadugu,Kandeya,Kandeya MCHP,Kandeya,MCHP,Government,Functional,8.965137,-11.357691,DPPI,GPS,ejl5VylgQsS,2021, ,-11.3576910000396,8.96513700037229
966,Koinadugu,Kasassie,Kasassie CHP,Kasassie,CHP,Government,Functional,9.528074,-11.835854,DPPI,GPS,wNl8A7Dh8fs,2022, ,-11.8358540001619,9.52807399961546
967,Koinadugu,Konkoba,Konkoba MCHP,Konkoba,MCHP,Government,Functional,9.517461,-11.685913,DPPI,GPS,zzoIi6nx8xR,2021, ,-11.6859129995852,9.51746100032494
968,Koinadugu,Kumala,Kumala CHC,Kumala,CHC,Government,Functional,9.068163,-11.401398,DPPI,GPS,kE554nugP8W,2021, ,-11.4013980002175,9.06816300032227
969,Koinadugu,Sawuria,Sawuria CHP,Sawuria,CHP,Government,Functional,9.482745,-11.805497,DPPI,GPS,itH0L4z6fy4,2021, ,-11.8054969995868,9.48274500018164
970,Koinadugu,Kagbasia,Kagbasia CHP,Kagbasia,CHP,Government,Functional,9.325288,-11.77848,DPPI,GPS,Du9YyLc6hRO,2016,Requires Validation/Ground truthing,-11.7784800001518,9.32528800014114
971,Koinadugu,Karasa,Karasa MCHP,Karasa,MCHP,Government,Functional,9.619539,-12.006871,DPPI,Village Center,f5peUZx0wrd,2021, ,-12.0068709995969,9.61953899972508
972,Koinadugu,Kakambia,Kakambia MCHP,Kakambia,MCHP,Government,Functional,9.87043,-11.879683,DPPI,Village Center,No Data,2021, ,-11.8796829996706,9.87042999984465
973,Koinadugu,Tukolie,Tukolie CHP,Tukolie,CHP,Government,Non-Functional,8.879347,-11.490642,DPPI,Village Center,No Data,2021, ,-11.490642000428,8.87934700026392
974,Koinadugu,Kaya,Kaya CHP,Kaya,CHP,Government,Functional,8.968228931,-11.183437268,DPPI,GPS,rf5a0gE6wgU,2022,Requires Validation/Ground truthing,-11.1834372677157,8.96822893072061
975,Koinadugu,Kamathoi,Kamathoi MCHP,Kamathoi,MCHP,Government,Functional,9.539758358,-11.94821695,DPPI,GPS,No Data,2023,no lat/long,-11.9482169495525,9.53975835766215
976,Koinadugu,Kassassie Town,Kassassie Kakellay CHP,Kassassie Kakellay,CHP,Government,Functional,9.25536981,-11.846694432,DPPI,GPS,vCpmgqvjp5r,2023,no lat/long,-11.8466944317026,9.25536981016865
977,Koinadugu,Nywulia,Nywula MCHP,Nywula,MCHP,Government,Functional,0,0,DPPI, ,No Data,0,no lat/long
978,Koinadugu,Diang Kamaron,Diang Kamaron CHP,Diang Kamaron,CHP,Government,Functional,0,0,DPPI, ,No Data,0,no lat/long
979,Koinadugu,Kakarima,Kakarima MCHP,Kakarima,MCHP,Government,Functional,0,0,DPPI, ,No Data,0,no lat/long
980,Koinadugu,Sisaywulia,Sisaywulia MCHP,Sisaywuliaia,MCHP,Government,Functional,0,0,DPPI, ,No Data,0,no lat/long
981,Koinadugu,Madina Kamandie,Madina Kamandie MCHP,MCHP,MCHP,Government,Non-Functional,0,0,DPPI, ,No Data,0,no lat/long
982,Koinadugu,Kayakor,Kayakor MCHP,Kayakor,MCHP,Government,Functional,0,0,DPPI, ,No Data,0,no lat/long
983,Koinadugu,Sarakor,Sarakor MCHP,Sarakor,MCHP,Government,Functional,0,0,DPPI, ,No Data,0,no lat/long
984,Koinadugu,Koinadugu 2,Koinadugu 2 CHC,Koinadugu 2,CHC,Government,Functional,9.530127,-11.367866,DPPI,GPS,S0SIeUapDwU,2016, ,-11.367865999816,9.53012699986118
985,Koinadugu,Bambukoro,Bambukoro CHP,Bambukoro,CHP,Government,Functional,9.546231,-11.4031,DPPI,GPS,PvIy5sU4mKs,2021, ,-11.4030999995653,9.54623099966096
986,Koinadugu,Bambukura,Bambukura MCHP,Bambukura,MCHP,Government,Functional,0,0,DPPI, ,No Data,0,no lat/long
987,Koinadugu,Gbenikoro,Gbenikoro CHP,Gbenikoro,CHP,Government,Functional,9.622837,-11.470246,FMFL,GPS,JasmomcTCAL,2015, ,-11.4702459996531,9.62283699982771
988,Koinadugu,Momoriemaia,Momoriemaia MCHP,Momoriemaia,MCHP,Government,Functional,9.615557,-11.416838,DPPI,Village Center,No Data,2021, ,-11.4168379999737,9.61555699955591
989,Koinadugu,Kondeya,Kondeya MCHP,Kondeya,MCHP,Government,Functional,9.544002,-11.52854,SARA,GPS,fcwTouftKWA,2017, ,-11.5285399998211,9.54400200029215
990,Koinadugu,Yogomaia,Sengbeh Community MCHP,Sengbeh Community,MCHP,Government,Functional,9.588985,-11.55462,DPPI,GPS,No Data,2016, ,-11.5546200001129,9.58898499995786
991,Koinadugu,Yogomaia,Nasarah CHC,Nasarah,CHC,Private,Functional,9.59609,-11.557159,DPPI,GPS,DFTgDT7duOj,2021, ,-11.5571590002876,9.59609000025335
992,Koinadugu,Bendugu,Bendugu MCHP,Bendugu,MCHP,Government,Non-Functional,0,0,DPPI, ,No Data,0,no lat/long
993,Koinadugu,No Data,Arab Clinic,Arab,CLINIC,Private,Functional,9.594517,-11.550805,DPPI,GPS,xvifCxWbYzq,2021, ,-11.550804999551,9.59451699965985
994,Kenema,Baoma,Baoma CHC,Baoma,CHC,Government,Functional,7.552063,-11.30362,DPPI,GPS,IDgJfIKSZs3,2016, ,-11.3036200003627,7.55206300010741
995,Kenema,Njaluahun,Njaluahun MCHP,Njaluahun,MCHP,Government,Functional,7.55057,-11.23644,DPPI,GPS,V6D9lmmcAoq,2016, ,-11.2364399996063,7.55056999960584
996,Kenema,Nyandehun,Nyandehun MCHP,Nyandehun,MCHP,Government,Functional,7.608747,-11.24763,DPPI,GPS,Ho7eFOcLWKp,2016, ,-11.2476300003242,7.60874699977427
997,Kenema,Mondema,Mondema CHC,Mondema,CHC,Government,Functional,8.472713,-11.43875,DPPI,GPS,R3LdwiBn4Ra,2016, ,-11.4387499996128,8.472713000005
998,Kenema,Bambara,Bambara MCHP,Bambara,MCHP,Government,Functional,8.316353,-11.34445,DPPI,GPS,nXK6UiYfDl9,2016, ,-11.3444500000674,8.31635300019087
999,Kenema,Konjo,Konjo CHC,Konjo,CHC,Government,Functional,8.270348,-11.053768,FMFL,GPS,LHSWBLEcUyM,2015, ,-11.0537679995934,8.27034800016014
1000,Kenema,Konjo,Konjo CHP,Konjo,CHP,Government,Functional,7.824837,-11.124545,SARA,GPS,PhSSFM0OLJb,2017, ,-11.1245449998518,7.82483700032736
1001,Kenema,Njagbahun,Njagbahun MCHP,Njagbahun,MCHP,Government,Functional,8.249211,-11.058843,DPPI,GPS,sFSewnSbDw5,2021, ,-11.0588429998045,8.24921100028746
1002,Kenema,Panguma,Panguma CHC,Panguma,CHC,Government,Functional,8.184863,-11.13719,DPPI,GPS,nFl2ZT9sYKZ,2016, ,-11.1371900002183,8.18486299972773
1003,Kenema,Panguma,Panguma Hospital,Panguma,HOSPITAL,Faith Based,Functional,8.185067,-11.137049,DPPI,GPS,UOFz98YPMvF,2021, ,-11.1370490000113,8.185067000142
1004,Kenema,Bongor,Bongor MCHP,Bongor,MCHP,Government,Functional,7.610119,-11.28962,DPPI,GPS,aZ0V4QXO18J,2016, ,-11.2896199995633,7.61011900009186
1005,Kenema,Dodo,Dodo CHC,Dodo,CHC,Government,Functional,8.15199,-11.17323,DPPI,GPS,ojIxXvG6UF7,2016, ,-11.1732300002643,8.1519900000385
1006,Kenema,Wiema,Wiema CHC,Wiema,CHC,Government,Functional,8.167532,-10.945991,FMFL,GPS,MX8G69Ps1I3,2015, ,-10.9459909999846,8.16753200000187
1007,Kenema,Sembehun,Sembehun MCHP,Sembehun,MCHP,Government,Functional,8.020813,-11.32768,DPPI,GPS,PToNkRZvMMf,2016, ,-11.3276800001319,8.02081299962026
1008,Kenema,Gbangiema,Gbangiema MCHP,Gbangiema,MCHP,Government,Functional,8.172401,-11.30603,DPPI,GPS,ZLfGO3y1nIR,2016, ,-11.3060299999844,8.17240099970644
1009,Kenema,Lileima,Lileima MCHP,Lileima,MCHP,Government,Functional,7.801164,-11.06115,DPPI,GPS,RAFdizjDqDh,2016, ,-11.0611500000724,7.80116400041834
1010,Kenema,Police barracks,Gbo-Lambayama CHC,Gbo-Lambayama,CHC,Government,Functional,7.881433,-11.18757,DPPI,GPS,B6lp2grxsCn,2016, ,-11.1875699996557,7.88143300043265
1011,Kenema,Jormu,Jormu CHP,Jormu,CHP,Government,Functional,7.949072,-11.05178,DPPI,GPS,BYnRfVgskP8,2016, ,-11.0517799996472,7.94907199987296
1012,Kenema,Konabu,Konabu MCHP,Konabu,MCHP,Government,Functional,7.895524,-11.10351,DPPI,GPS,ckdezRWKzWK,2016, ,-11.1035100001863,7.89552400003265
1013,Kenema,Massahun,Massahun MCHP,Massahun,MCHP,Government,Functional,8.051831,-10.967917,DPPI,GPS,XgIqPVZmHYn,2021, ,-10.9679170002693,8.05183100010061
1014,Kenema,Niekabu,Niekabu CHC,Niekabu,CHC,Government,Functional,7.9251,-11.0569,WHO,GPS,pgS5QQDSUwa,2019, ,-11.0569000001349,7.92509999966529
1015,Kenema,Giema,Giema CHP,Giema,CHP,Government,Functional,7.777517,-11.1474,DPPI,GPS,VTCcBHpYSCH,2016, ,-11.1473999998101,7.77751699990966
1016,Kenema,Patama,Patama MCHP,Patama,MCHP,Government,Functional,7.757514,-11.07933,DPPI,GPS,Cf5a2yLOcKS,2016, ,-11.0793300002792,7.757514000171
1017,Kenema,Niahun Buima,Niahun Buima MCHP,Niahun Buima,MCHP,Government,Functional,7.989678,-11.10167,DPPI,GPS,CARNEJwNz2F,2016, ,-11.1016699998705,7.9896780000397
1018,Kenema,Talia,Talia CHC,Talia,CHC,Government,Functional,8.04964,-11.031381,FMFL,GPS,KPbNbmhjU7v,2015, ,-11.0313809996334,8.04963999978622
1019,Kenema,Diamei,Diamei MCHP,Diamei,MCHP,Government,Functional,7.727395,-11.14334,DPPI,GPS,DPnf9SWiBLl,2016, ,-11.1433399996412,7.72739499977945
1020,Kenema,Konia,Konia MCHP,Konia,MCHP,Government,Functional,7.864889,-11.07477,DPPI,GPS,dRRFZevWUEm,2016, ,-11.0747700004351,7.86488900012728
1021,Kenema,Majihun,Majihun MCHP,Majihun,MCHP,Government,Functional,7.846264,-11.11765,DPPI,GPS,T7TnJyTYdFH,2016, ,-11.1176500002473,7.84626400008358
1022,Kenema,Faama,Faama CHC,Faama,CHC,Government,Functional,7.52467,-10.99679,DPPI,GPS,uZE16EHCFtl,2016, ,-10.9967899998585,7.52467000042026
1023,Kenema,Blama,Blama CHC,Blama,CHC,Government,Functional,7.871858,-11.34655,DPPI,GPS,b3FJwsb4WyN,2016, ,-11.3465499997826,7.87185800044642
1024,Kenema,London,London MCHP,London,MCHP,Government,Functional,7.867965,-11.34025,DPPI,GPS,W5VnZGeCZCJ,2016, ,-11.3402499997376,7.86796499988486
1025,Kenema,Ngiehun,Ngiehun CHC,Ngiehun,CHC,Government,Functional,8.17594,-11.085299,DPPI,GPS,PjGV2V4V4rK,2021, ,-11.0852990003485,8.17594000013094
1026,Kenema,Bambara Kaima,Bambara Kaima CHP,Bambara Kaima,CHP,Government,Functional,8.470632,-11.32331,DPPI,GPS,gXJVdraaupo,2016, ,-11.3233100000564,8.47063200026668
1027,Kenema,Punduru,Punduru CHP,Punduru,CHP,Government,Functional,8.484147,-11.28967,DPPI,GPS,Ba1nu5iReqc,2016, ,-11.2896700000704,8.48414700028388
1028,Kenema,Gao,Gao MCHP,Gao,MCHP,Government,Functional,7.715376,-11.18832,SARA,GPS,aDahYoAj2KS,2017, ,-11.1883200000679,7.71537600040216
1029,Kenema,Kpandebu,Kpandebu CHC,Kpandebu,CHC,Government,Functional,7.7551,-11.1959,WHO,GPS,c35datPPon7,2019, ,-11.1958999997851,7.75510000036479
1030,Kenema,Joru,Joru CHC,Joru,CHC,Government,Functional,7.692621,-11.05502,DPPI,GPS,sMW7dnbCHHH,2016, ,-11.0550199997732,7.69262099965948
1031,Kenema,Kornia Kpindema,Kornia Kpindema CHP,Kornia Kpindema,CHP,Government,Functional,8.1044,-11.0095,WHO,GPS,vCCBIUBVkWN,2019, ,-11.0094999996252,8.10439999976023
1032,Kenema,Komende Luyema,Komende Luyema MCHP,Komende Luyema,MCHP,Government,Functional,8.059883,-10.996139,DPPI,GPS,XtWSptK5xsC,2021, ,-10.9961390004145,8.05988300000053
1033,Kenema,Komende Gatewalo,Komende Gatewalo CHP,Komende Gatewalo,CHP,Government,Functional,8.325266,-10.975773,DPPI,GPS,bWtpQskJJ5C,2021, ,-10.9757730001238,8.32526600022578
1034,Kenema,Baoma Oilmill,Baoma Oilmill CHC,Baoma Oilmill,CHC,Government,Functional,8.041761,-11.328178,DPPI,GPS,NBa0CuQ1xNX,2016, ,-11.3281779997149,8.04176099977036
1035,Kenema,Tikonko,Tikonko MCHP,Tikonko,MCHP,Government,Functional,7.685922,-11.139944,SARA,GPS,bKvhbamHGMN,2017, ,-11.1399440004153,7.68592200010028
1036,Kenema,Venima,Venima CHP,Venima,CHP,Government,Functional,7.686223,-11.11401,DPPI,GPS,jaXdMufLJJU,2016, ,-11.1140099996617,7.68622299959179
1037,Kenema,Doujo,Doujo CHP,Doujo,CHP,Government,Functional,7.809744,-11.41449,FMFL,GPS,u4J0pD6SfM3,2015, ,-11.4144899996137,7.80974400038536
1038,Kenema,Tobanda,Tobanda CHC,Tobanda,CHC,Government,Functional,7.791421,-11.36732,DPPI,GPS,sdiRgxz5uw2,2016, ,-11.3673199998181,7.79142099987928
1039,Kenema,Gorahun,Gorahun CHC,Gorahun,CHC,Government,Functional,7.466774,-11.23723,DPPI,GPS,LVBSxRNKD0L,2016, ,-11.2372300000644,7.46677399972037
1040,Kenema,Ngiewahun,Ngiewahun CHP,Ngiewahun,CHP,Government,Functional,7.605525,-11.201359,DPPI,GPS,Ge7zZ7uhtOZ,2021, ,-11.201358999718,7.60552499957913
1041,Kenema,Kundorma,Kundorma CHP,Kundorma,CHP,Government,Functional,8.310447,-11.23739,DPPI,GPS,WgImiQXbVIV,2016, ,-11.2373900002482,8.31044700032885
1042,Kenema,Guala,Guala MCHP,Guala,MCHP,Government,Functional,8.122834,-11.23612,DPPI,GPS,QitEiuaxYQW,2016, ,-11.2361200001379,8.12283399998915
1043,Kenema,Benduma,Benduma MCHP,Benduma,MCHP,Government,Functional,8.230557,-10.89176,FMFL,GPS,co43HKqIA1P,2015, ,-10.8917600001238,8.23055699980574
1044,Kenema,Jao,Jao CHP,Jao,CHP,Government,Functional,7.613874,-11.14484,DPPI,GPS,rv79iDlMl3g,2016, ,-11.1448399995663,7.61387399968538
1045,Kenema,Hanga,Hanga CHC,Hanga,CHC,Government,Functional,7.945254,-11.139276,FMFL,GPS,AhPzTSXVukO,2015, ,-11.1392760001872,7.94525400007211
1046,Kenema,Panderu,Panderu MCHP,Panderu,MCHP,Government,Functional,7.9595,-11.13623,DPPI,GPS,ysgS7roSihI,2016, ,-11.1362300000145,7.95949999962534
1047,Kenema,Potehun,Potehun MCHP,Potehun,MCHP,Government,Functional,7.966775,-11.07558,DPPI,GPS,YYoYEJUI4Rx,2016, ,-11.0755800000169,7.96677499966654
1048,Kenema,Konta,Konta CHP,Konta,CHP,Government,Functional,8.379797,-11.33373,DPPI,GPS,Miu4TQDUXrU,2016, ,-11.3337300003392,8.37979700043127
1049,Kenema,Sarabu,Sarabu CHP,Sarabu,CHP,Government,Functional,7.85382,-11.28549,DPPI,GPS,k2VxlgmrLjc,2016, ,-11.2854899997636,7.85381999959333
1050,Kenema,Levuma,Levuma CHC,Levuma,CHC,Government,Functional,7.966983,-11.3197,SARA,GPS,jIvgk5yaiJc,2017, ,-11.319699999955,7.96698300026532
1051,Kenema,Bandawor,Bandawor MCHP,Bandawor,MCHP,Government,Functional,7.761497,-11.36661,DPPI,GPS,u3sDP2OpeHG,2016, ,-11.3666100003512,7.76149700038633
1052,Kenema,Baama,Baama CHC,Baama,CHC,Government,Functional,8.358403,-11.33274,DPPI,GPS,k5qLtwbMxwV,2016, ,-11.3327399996512,8.3584030003982
1053,Kenema,Kokoru,Kokoru CHP,Kokoru,CHP,Government,Functional,7.62986,-11.11658,DPPI,GPS,v5Q8H6D1Nus,2016, ,-11.1165800003667,7.62986000033879
1054,Kenema,Perrie,Perrie MCHP,Perrie,MCHP,Government,Functional,7.662139,-11.07897,DPPI,GPS,Cmc14IkLYqP,2016, ,-11.0789699998655,7.66213899961519
1055,Kenema,Komende,Komende MCHP,Komende,MCHP,Government,Functional,7.985033,-11.00856,DPPI,GPS,EMrVgetW1M6,2016, ,-11.0085600003437,7.98503299987311
1056,Kenema,Bambawo,Bambawo MCHP,Bambawo,MCHP,Government,Functional,8.008869,-11.131794,DPPI,GPS,Om2HQroIXyd,2021, ,-11.1317939995934,8.00886900010431
1057,Kenema,Ngelehun,Ngelehun MCHP,Ngelehun,MCHP,Government,Functional,8.010296,-11.11367,SARA,GPS,iji7Ii4xVOP,2017, ,-11.1136700001703,8.01029600026027
1058,Kenema,Vaahun,Vaahun MCHP,Vaahun,MCHP,Government,Functional,8.027538,-11.0038,DPPI,GPS,J77oAfFzUte,2016, ,-11.0038000002697,8.02753800037846
1059,Kenema,Ngiehun Konjo,Ngiehun Konjo CHP,Ngiehun Konjo,CHP,Government,Functional,8.262935,-10.88504,DPPI,GPS,GL4lbnJwlyT,2016, ,-10.8850399995962,8.26293500005028
1060,Kenema,Helegombu,Helegombu MCHP,Helegombu,MCHP,Government,Functional,8.363006,-10.87848,DPPI,GPS,nVqU7e0A6u9,2016, ,-10.8784800001519,8.36300600042665
1061,Kenema,Yabaima,Yabaima CHP,Yabaima,CHP,Government,Functional,7.64088,-11.47603,DPPI,GPS,ugbIojEaR94,2016, ,-11.4760300001843,7.64088000041176
1062,Kenema,Kamboma,Kamboma CHC,Kamboma,CHC,Government,Functional,8.13036,-11.11323,DPPI,GPS,ndimjiuynu6,2016, ,-11.1132299996647,8.13035999991411
1063,Kenema,Foindu,Foindu CHC,Foindu,CHC,Government,Functional,8.100369,-11.06154,DPPI,GPS,E9t9n6Kqcfc,2016, ,-11.0615400000709,8.10036900002939
1064,Kenema,Ngiegboiye,Ngiegboiye CHP,Ngiegboiye,CHP,Government,Functional,8.509515,-11.5193,DPPI,GPS,gANDIgFtEfe,2016, ,-11.519299999995,8.50951500011723
1065,Kenema,Tungie,Tungie CHC,Tungie,CHC,Government,Functional,8.415965,-11.50602,DPPI,GPS,dN5Y1KudFaa,2016, ,-11.5060200000229,8.41596500008473
1066,Kenema,Belebu,Belebu CHP,Belebu,CHP,Government,Functional,7.605924,-11.04282,DPPI,GPS,fhhg3vXsdmq,2016, ,-11.0428200001429,7.60592399999263
1067,Kenema,Loppa,Loppa CHP,Loppa,CHP,Government,Functional,7.67458,-11.24388,DPPI,GPS,E0GY55zC6Dx,2016, ,-11.2438800000619,7.67457999956736
1068,Kenema,Bendu,Bendu CHC,Bendu,CHC,Government,Functional,8.099951,-10.97104,DPPI,GPS,K7SMa7m9pLO,2021, ,-10.9710400003956,8.09995099963896
1069,Kenema,Gandorhun,Gandorhun CHP,Gandorhun,CHP,Government,Functional,7.614855,-11.44877,DPPI,GPS,aFqimfhTguT,2021, ,-11.4487700003352,7.61485499995831
1070,Kenema,Mano Njeigbla,Mano Njeigbla CHP,Mano Njeigbla,CHP,Government,Functional,7.52404,-11.099873,DPPI,GPS,KMeBbb5NwqR,2016, ,-11.0998729997391,7.52404000014593
